Manufacturer,Shape,Model,Resolution,MegaPixel,FrameRate,PTZ,Infrared,Varifocal,SD Card Storage,Wifi,Onvif,PSIA,Audio In,Audio Out,PoE,UPnP,JPEG URL,MPEG4 URL,H264 URL,MJPEG URL,AUDIO URL,User Manual,Data sheet,Page Reference,Default Username,Default Password,Discontinued,Availability
ACTi,Box,KCM-5611,1920x1080,2,15FPS,Maybe,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-5611,admin,123456,No,Now
ACTi,Dome,KCM-7111,2032x1920,4,8FPS,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-7111,admin,123456,No,Now
ACTi,Dome,KCM-7311,2032x1920,4,8FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-7311,admin,123456,No,Now
ACTi,Dome,KCM-7911,2032x1920,4,6FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-7911,admin,123456,No,Now
ACTi,Dome,KCM-8111,1920x1080,2,15FPS,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-8111,admin,123456,No,Now
ACTi,Dome,KCM-8211,1920x1080,2,15FPS,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-8211,admin,123456,No,Now
ACTi,Bullet,ACM-1231,1280x1024,1.3,8FPS,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,None,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-1231,admin,123456,Yes,n/a
ACTi,Bullet,ACM-1431,NTSC:720x480/PAL:720x576,D1,30/25FPS,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-1431,admin,123456,Yes,n/a
ACTi,Bullet,ACM-1511,1280x1024,1.3,8FPS,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-1511,admin,123456,Yes,n/a
ACTi,Dome,ACM-3311,NTSC:720x480/PAL:720x576,D1,30/25FPS,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-3311,admin,123456,Yes,n/a
ACTi,Dome,ACM-3601,640x480,VGA,30FPS,No,No,No,No,No,No,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-3601,admin,123456,Yes,n/a
ACTi,Dome,ACM-3603,640x480,VGA,30FPS,No,No,No,No,No,No,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-3603,admin,123456,Yes,n/a
ACTi,Dome,ACM-3701,1280x1024,1.3,8FPS,No,No,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,None,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-3701,admin,123456,Yes,n/a
ACTi,Dome,ACM-3701E,1280x1024,1.3,8FPS,No,No,No,No,No,No,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,None,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-3701E,admin,123456,No,Now
ACTi,Dome,ACM-3703,1280x1024,1.3,8FPS,No,No,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-3703,admin,123456,Yes,n/a
ACTi,Box,ACM-4201,1280x1024,1.3,8FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,None,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-4201,admin,123456,Yes,n/a
ACTi,Box,ACM-5601,1280x1024,1.3,18FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-5601,admin,123456,Yes,n/a
ACTi,Box,ACM-5611,1280x1024,1.3,18FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,None,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-5611,admin,123456,Yes,n/a
ACTi,Box,ACM-5811,NTSC:720x480/PAL:720x576,D1,30/25FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-5811,admin,123456,Yes,n/a
ACTi,Dome,ACM-7411,1280x1024,1.3,8FPS,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,None,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-7411,admin,123456,No,Now
ACTi,Dome,ACM-8511,NTSC:720x480/PAL:720x576,D1,30/25FPS,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,None,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=ACM-8511,admin,123456,Yes,n/a
ACTi,Box,D21F,1280x720,1,30FPS,No,No,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D21F,admin,123456,Yes,n/a
ACTi,Box,D21V,1280x720,1,30FPS,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D21V,admin,123456,Yes,n/a
ACTi,Box,D22V,1920x1080,2,30FPS,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D22V,admin,123456,Yes,n/a
ACTi,Box,E23,1920x1080,2,30FPS,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=E23,admin,123456,Yes,n/a
ACTi,Bullet,E42,2048x1536,3,15FPS,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=E42,admin,123456,Yes,n/a
ACTi,Bullet,E43,2592x1944,5,15FPS,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=E43,admin,123456,Yes,n/a
ACTi,Dome,E74,2048x1536,3,15FPS,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=E74,admin,123456,Yes,n/a
ACTi,Box,KCM-5111,2032x1920,4,8FPS,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-5111,admin,123456,Yes,n/a
ACTi,Box,KCM-5311E,1920x1080,2,15FPS,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-5311E,admin,123456,Yes,n/a
ACTi,Dome,KCM-7211,2032x1920,4,8FPS,Maybe,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=KCM-7211,admin,123456,Yes,n/a
ACTi,Bullet,TCM-1111,1280x1024,1.3,18FPS,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-1111,admin,123456,Yes,n/a
ACTi,Bullet,TCM-1231,1280x1024,1.3,18FPS,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-1231,admin,123456,Yes,n/a
ACTi,Bullet,TCM-1511,1280x1024,1.3,18FPS,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-1511,admin,123456,Yes,n/a
ACTi,Dome,TCM-3111,1280x1024,1.3,18FPS,No,No,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-3111,admin,123456,No,Now
ACTi,Dome,TCM-3401,1280x1024,1.3,18FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-3401/TCM-3411,admin,123456,Yes,n/a
ACTi,Dome,TCM-3411,1280x1024,1.3,18FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-3401/TCM-3411,admin,123456,Yes,n/a
ACTi,Dome,TCM-3511,1280x1024,1.3,18FPS,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-3511,admin,123456,Yes,n/a
ACTi,Box,TCM-4001,640x480,VGA,30FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-4001,admin,123456,Yes,n/a
ACTi,Box,TCM-4511,1280x1024,1.3,18FPS,No,No,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-4511,admin,123456,Yes,n/a
ACTi,Box,TCM-5111,1280x1024,1.3,18FPS,No,No,No,No,No,Yes,No,No,No,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-5111,admin,123456,Yes,n/a
ACTi,Box,TCM-5311,1280x960,1.3,15FPS,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-5311,admin,123456,Yes,n/a
ACTi,Box,TCM-5601,1280x1024,1.3,18FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-5601,admin,123456,Yes,n/a
ACTi,Box,TCM-5611,1280x1024,1.3,18FPS,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-5611,admin,123456,Yes,n/a
ACTi,Dome,TCM-6630,720x480,D1,30FPS,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-6630,admin,123456,No,Now
ACTi,Dome,TCM-7411,1280x1024,1.3,18FPS,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-7411,admin,123456,Yes,n/a
ACTi,Dome,TCM-7811,1280x960,1.3,15FPS,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,/,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM=AUDIO,n/a,n/a,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=TCM-7811,admin,123456,Yes,n/a
